date;location_key;new_confirmed;new_deceased;new_recovered;new_tested
24/08/2022;BE_VLG;172;;;
25/08/2022;BE_VLG;163;;;
26/08/2022;BE_VLG;153;;;
27/08/2022;BE_VLG;58;;;
28/08/2022;BE_VLG;54;;;
29/08/2022;BE_VLG;230;;;
30/08/2022;BE_VLG;202;;;
31/08/2022;BE_VLG;169;;;
01/09/2022;BE_VLG;163;;;
02/09/2022;BE_VLG;165;;;
03/09/2022;BE_VLG;64;;;
04/09/2022;BE_VLG;43;;;
05/09/2022;BE_VLG;280;;;
06/09/2022;BE_VLG;143;;;
07/09/2022;BE_VLG;163;;;
08/09/2022;BE_VLG;170;;;
09/09/2022;BE_VLG;164;;;
10/09/2022;BE_VLG;68;;;
11/09/2022;BE_VLG;39;;;
12/09/2022;BE_VLG;346;;;
13/09/2022;BE_VLG;250;;;
14/09/2022;BE_VLG;166;;;
15/09/2022;BE_VLG;2;;;
01/03/2020;BE_VLI;1;;;
03/03/2020;BE_VLI;3;;;
04/03/2020;BE_VLI;8;;;
05/03/2020;BE_VLI;8;;;
06/03/2020;BE_VLI;17;;;
07/03/2020;BE_VLI;3;;;
08/03/2020;BE_VLI;7;;;
09/03/2020;BE_VLI;6;;;
10/03/2020;BE_VLI;12;;;
11/03/2020;BE_VLI;22;;;
12/03/2020;BE_VLI;25;;;
13/03/2020;BE_VLI;30;;;
14/03/2020;BE_VLI;11;;;
15/03/2020;BE_VLI;37;;;
16/03/2020;BE_VLI;35;;;
17/03/2020;BE_VLI;66;;;
18/03/2020;BE_VLI;58;;;
19/03/2020;BE_VLI;97;;;
20/03/2020;BE_VLI;111;;;
21/03/2020;BE_VLI;62;;;
22/03/2020;BE_VLI;45;;;
23/03/2020;BE_VLI;145;;;
24/03/2020;BE_VLI;135;;;
25/03/2020;BE_VLI;125;;;
26/03/2020;BE_VLI;179;;;
27/03/2020;BE_VLI;181;;;
28/03/2020;BE_VLI;96;;;
29/03/2020;BE_VLI;72;;;
30/03/2020;BE_VLI;231;;;
31/03/2020;BE_VLI;166;;;
01/04/2020;BE_VLI;170;;;
02/04/2020;BE_VLI;167;;;
03/04/2020;BE_VLI;257;;;
04/04/2020;BE_VLI;86;;;
05/04/2020;BE_VLI;47;;;
06/04/2020;BE_VLI;258;;;
07/04/2020;BE_VLI;221;;;
08/04/2020;BE_VLI;214;;;
09/04/2020;BE_VLI;255;;;
10/04/2020;BE_VLI;324;;;
11/04/2020;BE_VLI;93;;;
12/04/2020;BE_VLI;53;;;
13/04/2020;BE_VLI;40;;;
14/04/2020;BE_VLI;188;;;
15/04/2020;BE_VLI;96;;;
16/04/2020;BE_VLI;126;;;
17/04/2020;BE_VLI;134;;;
18/04/2020;BE_VLI;49;;;
19/04/2020;BE_VLI;29;;;
20/04/2020;BE_VLI;129;;;
21/04/2020;BE_VLI;77;;;
22/04/2020;BE_VLI;56;;;
23/04/2020;BE_VLI;64;;;
24/04/2020;BE_VLI;76;;;
25/04/2020;BE_VLI;20;;;
26/04/2020;BE_VLI;23;;;
27/04/2020;BE_VLI;59;;;
28/04/2020;BE_VLI;44;;;
29/04/2020;BE_VLI;59;;;
30/04/2020;BE_VLI;46;;;
01/05/2020;BE_VLI;24;;;
02/05/2020;BE_VLI;27;;;
03/05/2020;BE_VLI;7;;;
04/05/2020;BE_VLI;43;;;
05/05/2020;BE_VLI;36;;;
06/05/2020;BE_VLI;43;;;
07/05/2020;BE_VLI;39;;;
08/05/2020;BE_VLI;50;;;
09/05/2020;BE_VLI;15;;;
10/05/2020;BE_VLI;9;;;
11/05/2020;BE_VLI;54;;;
12/05/2020;BE_VLI;29;;;
13/05/2020;BE_VLI;31;;;
14/05/2020;BE_VLI;25;;;
15/05/2020;BE_VLI;33;;;
16/05/2020;BE_VLI;10;;;
17/05/2020;BE_VLI;9;;;
18/05/2020;BE_VLI;50;;;
19/05/2020;BE_VLI;45;;;
20/05/2020;BE_VLI;34;;;
21/05/2020;BE_VLI;8;;;
22/05/2020;BE_VLI;24;;;
23/05/2020;BE_VLI;11;;;
24/05/2020;BE_VLI;14;;;
25/05/2020;BE_VLI;29;;;
26/05/2020;BE_VLI;27;;;
27/05/2020;BE_VLI;24;;;
28/05/2020;BE_VLI;18;;;
29/05/2020;BE_VLI;15;;;
30/05/2020;BE_VLI;12;;;
31/05/2020;BE_VLI;7;;;
01/06/2020;BE_VLI;8;;;
02/06/2020;BE_VLI;23;;;
03/06/2020;BE_VLI;21;;;
04/06/2020;BE_VLI;21;;;
05/06/2020;BE_VLI;23;;;
06/06/2020;BE_VLI;18;;;
07/06/2020;BE_VLI;15;;;
08/06/2020;BE_VLI;17;;;
09/06/2020;BE_VLI;16;;;
10/06/2020;BE_VLI;12;;;
11/06/2020;BE_VLI;14;;;
12/06/2020;BE_VLI;7;;;
13/06/2020;BE_VLI;5;;;
14/06/2020;BE_VLI;2;;;
15/06/2020;BE_VLI;20;;;
16/06/2020;BE_VLI;15;;;
17/06/2020;BE_VLI;13;;;
18/06/2020;BE_VLI;5;;;
19/06/2020;BE_VLI;14;;;
20/06/2020;BE_VLI;4;;;
21/06/2020;BE_VLI;4;;;
22/06/2020;BE_VLI;8;;;
23/06/2020;BE_VLI;16;;;
24/06/2020;BE_VLI;16;;;
25/06/2020;BE_VLI;5;;;
26/06/2020;BE_VLI;10;;;
27/06/2020;BE_VLI;1;;;
29/06/2020;BE_VLI;9;;;
30/06/2020;BE_VLI;6;;;
01/07/2020;BE_VLI;9;;;
02/07/2020;BE_VLI;6;;;
03/07/2020;BE_VLI;4;;;
04/07/2020;BE_VLI;7;;;
05/07/2020;BE_VLI;1;;;
06/07/2020;BE_VLI;7;;;
07/07/2020;BE_VLI;7;;;
08/07/2020;BE_VLI;22;;;
09/07/2020;BE_VLI;14;;;
10/07/2020;BE_VLI;10;;;
11/07/2020;BE_VLI;10;;;
12/07/2020;BE_VLI;4;;;
13/07/2020;BE_VLI;19;;;
14/07/2020;BE_VLI;12;;;
15/07/2020;BE_VLI;23;;;
16/07/2020;BE_VLI;11;;;
17/07/2020;BE_VLI;21;;;
18/07/2020;BE_VLI;5;;;
19/07/2020;BE_VLI;12;;;
20/07/2020;BE_VLI;22;;;
21/07/2020;BE_VLI;23;;;
22/07/2020;BE_VLI;46;;;
23/07/2020;BE_VLI;25;;;
24/07/2020;BE_VLI;28;;;
25/07/2020;BE_VLI;19;;;
26/07/2020;BE_VLI;5;;;
27/07/2020;BE_VLI;38;;;
28/07/2020;BE_VLI;31;;;
29/07/2020;BE_VLI;38;;;
30/07/2020;BE_VLI;27;;;
31/07/2020;BE_VLI;22;;;
01/08/2020;BE_VLI;22;;;
02/08/2020;BE_VLI;9;;;
03/08/2020;BE_VLI;26;;;
04/08/2020;BE_VLI;45;;;
05/08/2020;BE_VLI;27;;;
06/08/2020;BE_VLI;27;;;
07/08/2020;BE_VLI;28;;;
08/08/2020;BE_VLI;19;;;
09/08/2020;BE_VLI;2;;;
10/08/2020;BE_VLI;50;;;
11/08/2020;BE_VLI;31;;;
12/08/2020;BE_VLI;9;;;
13/08/2020;BE_VLI;26;;;
14/08/2020;BE_VLI;17;;;
15/08/2020;BE_VLI;12;;;
16/08/2020;BE_VLI;9;;;
17/08/2020;BE_VLI;32;;;
18/08/2020;BE_VLI;31;;;
19/08/2020;BE_VLI;25;;;
20/08/2020;BE_VLI;40;;;
21/08/2020;BE_VLI;25;;;
22/08/2020;BE_VLI;7;;;
23/08/2020;BE_VLI;8;;;
24/08/2020;BE_VLI;32;;;
25/08/2020;BE_VLI;33;;;
26/08/2020;BE_VLI;25;;;
27/08/2020;BE_VLI;31;;;
28/08/2020;BE_VLI;19;;;
29/08/2020;BE_VLI;16;;;
30/08/2020;BE_VLI;7;;;
31/08/2020;BE_VLI;52;;;
01/09/2020;BE_VLI;45;;;
02/09/2020;BE_VLI;25;;;
03/09/2020;BE_VLI;27;;;
04/09/2020;BE_VLI;27;;;
05/09/2020;BE_VLI;6;;;
06/09/2020;BE_VLI;17;;;
07/09/2020;BE_VLI;36;;;
08/09/2020;BE_VLI;44;;;
09/09/2020;BE_VLI;51;;;
10/09/2020;BE_VLI;40;;;
11/09/2020;BE_VLI;49;;;
12/09/2020;BE_VLI;26;;;
13/09/2020;BE_VLI;14;;;
14/09/2020;BE_VLI;67;;;
15/09/2020;BE_VLI;29;;;
16/09/2020;BE_VLI;36;;;
17/09/2020;BE_VLI;47;;;
18/09/2020;BE_VLI;40;;;
19/09/2020;BE_VLI;39;;;
20/09/2020;BE_VLI;15;;;
21/09/2020;BE_VLI;69;;;
22/09/2020;BE_VLI;56;;;
23/09/2020;BE_VLI;61;;;
24/09/2020;BE_VLI;94;;;
25/09/2020;BE_VLI;68;;;
26/09/2020;BE_VLI;25;;;
27/09/2020;BE_VLI;26;;;
28/09/2020;BE_VLI;73;;;
29/09/2020;BE_VLI;74;;;
30/09/2020;BE_VLI;71;;;
01/10/2020;BE_VLI;71;;;
02/10/2020;BE_VLI;94;;;
03/10/2020;BE_VLI;54;;;
04/10/2020;BE_VLI;36;;;
05/10/2020;BE_VLI;162;;;
06/10/2020;BE_VLI;162;;;
07/10/2020;BE_VLI;128;;;
08/10/2020;BE_VLI;190;;;
09/10/2020;BE_VLI;207;;;
10/10/2020;BE_VLI;117;;;
11/10/2020;BE_VLI;87;;;
12/10/2020;BE_VLI;292;;;
13/10/2020;BE_VLI;313;;;
14/10/2020;BE_VLI;368;;;
15/10/2020;BE_VLI;338;;;
16/10/2020;BE_VLI;346;;;
17/10/2020;BE_VLI;262;;;
18/10/2020;BE_VLI;215;;;
19/10/2020;BE_VLI;591;;;
20/10/2020;BE_VLI;566;;;
21/10/2020;BE_VLI;508;;;
22/10/2020;BE_VLI;510;;;
23/10/2020;BE_VLI;513;;;
24/10/2020;BE_VLI;302;;;
25/10/2020;BE_VLI;168;;;
26/10/2020;BE_VLI;666;;;
27/10/2020;BE_VLI;577;;;
28/10/2020;BE_VLI;503;;;
29/10/2020;BE_VLI;467;;;
30/10/2020;BE_VLI;485;;;
31/10/2020;BE_VLI;221;;;
01/11/2020;BE_VLI;101;;;
02/11/2020;BE_VLI;548;;;
03/11/2020;BE_VLI;340;;;
04/11/2020;BE_VLI;289;;;
05/11/2020;BE_VLI;257;;;
06/11/2020;BE_VLI;250;;;
07/11/2020;BE_VLI;116;;;
08/11/2020;BE_VLI;68;;;
09/11/2020;BE_VLI;368;;;
10/11/2020;BE_VLI;325;;;
11/11/2020;BE_VLI;126;;;
12/11/2020;BE_VLI;292;;;
13/11/2020;BE_VLI;235;;;
14/11/2020;BE_VLI;117;;;
15/11/2020;BE_VLI;64;;;
16/11/2020;BE_VLI;335;;;
17/11/2020;BE_VLI;206;;;
18/11/2020;BE_VLI;175;;;
19/11/2020;BE_VLI;181;;;
20/11/2020;BE_VLI;171;;;
21/11/2020;BE_VLI;50;;;
22/11/2020;BE_VLI;42;;;
23/11/2020;BE_VLI;257;;;
24/11/2020;BE_VLI;151;;;
25/11/2020;BE_VLI;156;;;
26/11/2020;BE_VLI;166;;;
27/11/2020;BE_VLI;240;;;
28/11/2020;BE_VLI;55;;;
29/11/2020;BE_VLI;47;;;
30/11/2020;BE_VLI;214;;;
01/12/2020;BE_VLI;155;;;
02/12/2020;BE_VLI;140;;;
03/12/2020;BE_VLI;175;;;
04/12/2020;BE_VLI;181;;;
05/12/2020;BE_VLI;61;;;
06/12/2020;BE_VLI;54;;;
07/12/2020;BE_VLI;243;;;
08/12/2020;BE_VLI;176;;;
09/12/2020;BE_VLI;174;;;
10/12/2020;BE_VLI;167;;;
11/12/2020;BE_VLI;214;;;
12/12/2020;BE_VLI;88;;;
13/12/2020;BE_VLI;72;;;
14/12/2020;BE_VLI;232;;;
15/12/2020;BE_VLI;221;;;
16/12/2020;BE_VLI;169;;;
17/12/2020;BE_VLI;190;;;
18/12/2020;BE_VLI;209;;;
19/12/2020;BE_VLI;96;;;
20/12/2020;BE_VLI;69;;;
21/12/2020;BE_VLI;247;;;
22/12/2020;BE_VLI;179;;;
23/12/2020;BE_VLI;167;;;
24/12/2020;BE_VLI;163;;;
25/12/2020;BE_VLI;61;;;
26/12/2020;BE_VLI;83;;;
27/12/2020;BE_VLI;87;;;
28/12/2020;BE_VLI;253;;;
29/12/2020;BE_VLI;163;;;
30/12/2020;BE_VLI;137;;;
31/12/2020;BE_VLI;128;;;
01/01/2021;BE_VLI;53;;;
02/01/2021;BE_VLI;103;;;
03/01/2021;BE_VLI;55;;;
04/01/2021;BE_VLI;209;;;
05/01/2021;BE_VLI;189;;;
06/01/2021;BE_VLI;184;;;
07/01/2021;BE_VLI;135;;;
08/01/2021;BE_VLI;151;;;
09/01/2021;BE_VLI;75;;;
10/01/2021;BE_VLI;77;;;
11/01/2021;BE_VLI;214;;;
12/01/2021;BE_VLI;184;;;
13/01/2021;BE_VLI;152;;;
14/01/2021;BE_VLI;198;;;
15/01/2021;BE_VLI;229;;;
16/01/2021;BE_VLI;86;;;
17/01/2021;BE_VLI;58;;;
18/01/2021;BE_VLI;231;;;
19/01/2021;BE_VLI;224;;;
20/01/2021;BE_VLI;290;;;
21/01/2021;BE_VLI;258;;;
22/01/2021;BE_VLI;281;;;
23/01/2021;BE_VLI;110;;;
24/01/2021;BE_VLI;102;;;
25/01/2021;BE_VLI;313;;;
26/01/2021;BE_VLI;277;;;
27/01/2021;BE_VLI;228;;;
28/01/2021;BE_VLI;302;;;
29/01/2021;BE_VLI;269;;;
30/01/2021;BE_VLI;127;;;
31/01/2021;BE_VLI;107;;;
01/02/2021;BE_VLI;222;;;
02/02/2021;BE_VLI;215;;;
03/02/2021;BE_VLI;177;;;
04/02/2021;BE_VLI;168;;;
05/02/2021;BE_VLI;163;;;
06/02/2021;BE_VLI;57;;;
07/02/2021;BE_VLI;51;;;
08/02/2021;BE_VLI;170;;;
09/02/2021;BE_VLI;121;;;
10/02/2021;BE_VLI;134;;;
11/02/2021;BE_VLI;110;;;
12/02/2021;BE_VLI;132;;;
13/02/2021;BE_VLI;62;;;
14/02/2021;BE_VLI;27;;;
15/02/2021;BE_VLI;187;;;
16/02/2021;BE_VLI;161;;;
17/02/2021;BE_VLI;168;;;
18/02/2021;BE_VLI;143;;;
19/02/2021;BE_VLI;148;;;
20/02/2021;BE_VLI;64;;;
21/02/2021;BE_VLI;49;;;
22/02/2021;BE_VLI;173;;;
23/02/2021;BE_VLI;156;;;
24/02/2021;BE_VLI;130;;;
25/02/2021;BE_VLI;139;;;
26/02/2021;BE_VLI;133;;;
27/02/2021;BE_VLI;64;;;
28/02/2021;BE_VLI;35;;;
01/03/2021;BE_VLI;189;;;
02/03/2021;BE_VLI;132;;;
03/03/2021;BE_VLI;192;;;
04/03/2021;BE_VLI;162;;;
05/03/2021;BE_VLI;147;;;
06/03/2021;BE_VLI;74;;;
07/03/2021;BE_VLI;68;;;
08/03/2021;BE_VLI;227;;;
09/03/2021;BE_VLI;203;;;
10/03/2021;BE_VLI;187;;;
11/03/2021;BE_VLI;195;;;
12/03/2021;BE_VLI;212;;;
13/03/2021;BE_VLI;129;;;
14/03/2021;BE_VLI;89;;;
15/03/2021;BE_VLI;341;;;
16/03/2021;BE_VLI;261;;;
17/03/2021;BE_VLI;244;;;
18/03/2021;BE_VLI;308;;;
19/03/2021;BE_VLI;324;;;
20/03/2021;BE_VLI;173;;;
21/03/2021;BE_VLI;150;;;
22/03/2021;BE_VLI;453;;;
23/03/2021;BE_VLI;367;;;
24/03/2021;BE_VLI;335;;;
25/03/2021;BE_VLI;384;;;
26/03/2021;BE_VLI;374;;;
27/03/2021;BE_VLI;144;;;
28/03/2021;BE_VLI;204;;;
29/03/2021;BE_VLI;429;;;
30/03/2021;BE_VLI;408;;;
31/03/2021;BE_VLI;354;;;
01/04/2021;BE_VLI;343;;;
02/04/2021;BE_VLI;391;;;
03/04/2021;BE_VLI;167;;;
04/04/2021;BE_VLI;112;;;
05/04/2021;BE_VLI;110;;;
06/04/2021;BE_VLI;395;;;
07/04/2021;BE_VLI;401;;;
08/04/2021;BE_VLI;331;;;
09/04/2021;BE_VLI;333;;;
10/04/2021;BE_VLI;169;;;
11/04/2021;BE_VLI;138;;;
12/04/2021;BE_VLI;422;;;
13/04/2021;BE_VLI;374;;;
14/04/2021;BE_VLI;359;;;
15/04/2021;BE_VLI;297;;;
16/04/2021;BE_VLI;388;;;
17/04/2021;BE_VLI;172;;;
18/04/2021;BE_VLI;116;;;
19/04/2021;BE_VLI;420;;;
20/04/2021;BE_VLI;382;;;
21/04/2021;BE_VLI;408;;;
22/04/2021;BE_VLI;288;;;
23/04/2021;BE_VLI;318;;;
24/04/2021;BE_VLI;152;;;
25/04/2021;BE_VLI;132;;;
26/04/2021;BE_VLI;329;;;
27/04/2021;BE_VLI;306;;;
28/04/2021;BE_VLI;350;;;
29/04/2021;BE_VLI;329;;;
30/04/2021;BE_VLI;294;;;
01/05/2021;BE_VLI;135;;;
02/05/2021;BE_VLI;120;;;
03/05/2021;BE_VLI;347;;;
04/05/2021;BE_VLI;305;;;
05/05/2021;BE_VLI;369;;;
06/05/2021;BE_VLI;304;;;
07/05/2021;BE_VLI;306;;;
08/05/2021;BE_VLI;109;;;
09/05/2021;BE_VLI;86;;;
10/05/2021;BE_VLI;244;;;
11/05/2021;BE_VLI;222;;;
12/05/2021;BE_VLI;186;;;
13/05/2021;BE_VLI;89;;;
14/05/2021;BE_VLI;131;;;
15/05/2021;BE_VLI;89;;;
16/05/2021;BE_VLI;60;;;
17/05/2021;BE_VLI;283;;;
18/05/2021;BE_VLI;233;;;
19/05/2021;BE_VLI;204;;;
20/05/2021;BE_VLI;154;;;
21/05/2021;BE_VLI;152;;;
22/05/2021;BE_VLI;76;;;
23/05/2021;BE_VLI;58;;;
24/05/2021;BE_VLI;72;;;
25/05/2021;BE_VLI;178;;;
26/05/2021;BE_VLI;167;;;
27/05/2021;BE_VLI;117;;;
28/05/2021;BE_VLI;101;;;
29/05/2021;BE_VLI;62;;;
30/05/2021;BE_VLI;59;;;
31/05/2021;BE_VLI;144;;;
01/06/2021;BE_VLI;125;;;
02/06/2021;BE_VLI;93;;;
03/06/2021;BE_VLI;112;;;
04/06/2021;BE_VLI;92;;;
05/06/2021;BE_VLI;35;;;
06/06/2021;BE_VLI;29;;;
07/06/2021;BE_VLI;64;;;
08/06/2021;BE_VLI;59;;;
09/06/2021;BE_VLI;49;;;
10/06/2021;BE_VLI;51;;;
11/06/2021;BE_VLI;53;;;
12/06/2021;BE_VLI;24;;;
13/06/2021;BE_VLI;18;;;
14/06/2021;BE_VLI;44;;;
15/06/2021;BE_VLI;43;;;
16/06/2021;BE_VLI;16;;;
17/06/2021;BE_VLI;19;;;
18/06/2021;BE_VLI;26;;;
19/06/2021;BE_VLI;18;;;
20/06/2021;BE_VLI;15;;;
21/06/2021;BE_VLI;21;;;
22/06/2021;BE_VLI;19;;;
23/06/2021;BE_VLI;26;;;
24/06/2021;BE_VLI;15;;;
25/06/2021;BE_VLI;11;;;
26/06/2021;BE_VLI;13;;;
27/06/2021;BE_VLI;7;;;
28/06/2021;BE_VLI;18;;;
29/06/2021;BE_VLI;26;;;
30/06/2021;BE_VLI;28;;;
01/07/2021;BE_VLI;28;;;
02/07/2021;BE_VLI;32;;;
03/07/2021;BE_VLI;20;;;
04/07/2021;BE_VLI;12;;;
05/07/2021;BE_VLI;52;;;
06/07/2021;BE_VLI;45;;;
07/07/2021;BE_VLI;56;;;
08/07/2021;BE_VLI;47;;;
09/07/2021;BE_VLI;73;;;
10/07/2021;BE_VLI;67;;;
11/07/2021;BE_VLI;51;;;
12/07/2021;BE_VLI;91;;;
13/07/2021;BE_VLI;68;;;
14/07/2021;BE_VLI;90;;;
15/07/2021;BE_VLI;91;;;
16/07/2021;BE_VLI;113;;;
17/07/2021;BE_VLI;66;;;
18/07/2021;BE_VLI;84;;;
19/07/2021;BE_VLI;151;;;
20/07/2021;BE_VLI;141;;;
21/07/2021;BE_VLI;58;;;
22/07/2021;BE_VLI;108;;;
23/07/2021;BE_VLI;118;;;
24/07/2021;BE_VLI;62;;;
25/07/2021;BE_VLI;66;;;
26/07/2021;BE_VLI;133;;;
27/07/2021;BE_VLI;105;;;
28/07/2021;BE_VLI;90;;;
29/07/2021;BE_VLI;84;;;
30/07/2021;BE_VLI;104;;;
31/07/2021;BE_VLI;46;;;
01/08/2021;BE_VLI;68;;;
02/08/2021;BE_VLI;158;;;
03/08/2021;BE_VLI;98;;;
04/08/2021;BE_VLI;87;;;
05/08/2021;BE_VLI;113;;;
06/08/2021;BE_VLI;132;;;
07/08/2021;BE_VLI;85;;;
08/08/2021;BE_VLI;58;;;
09/08/2021;BE_VLI;148;;;
10/08/2021;BE_VLI;130;;;
11/08/2021;BE_VLI;98;;;
12/08/2021;BE_VLI;96;;;
13/08/2021;BE_VLI;120;;;
14/08/2021;BE_VLI;45;;;
15/08/2021;BE_VLI;40;;;
16/08/2021;BE_VLI;146;;;
17/08/2021;BE_VLI;136;;;
18/08/2021;BE_VLI;101;;;
19/08/2021;BE_VLI;114;;;
20/08/2021;BE_VLI;150;;;
21/08/2021;BE_VLI;83;;;
22/08/2021;BE_VLI;85;;;
23/08/2021;BE_VLI;139;;;
24/08/2021;BE_VLI;142;;;
25/08/2021;BE_VLI;180;;;
26/08/2021;BE_VLI;148;;;
27/08/2021;BE_VLI;116;;;
28/08/2021;BE_VLI;91;;;
29/08/2021;BE_VLI;48;;;
30/08/2021;BE_VLI;140;;;
31/08/2021;BE_VLI;131;;;
01/09/2021;BE_VLI;140;;;
02/09/2021;BE_VLI;98;;;
03/09/2021;BE_VLI;121;;;
04/09/2021;BE_VLI;72;;;
05/09/2021;BE_VLI;41;;;
06/09/2021;BE_VLI;132;;;
07/09/2021;BE_VLI;107;;;
08/09/2021;BE_VLI;81;;;
09/09/2021;BE_VLI;75;;;
10/09/2021;BE_VLI;95;;;
11/09/2021;BE_VLI;52;;;
12/09/2021;BE_VLI;28;;;
13/09/2021;BE_VLI;155;;;
14/09/2021;BE_VLI;132;;;
15/09/2021;BE_VLI;93;;;
16/09/2021;BE_VLI;93;;;
17/09/2021;BE_VLI;115;;;
18/09/2021;BE_VLI;42;;;
19/09/2021;BE_VLI;42;;;
20/09/2021;BE_VLI;127;;;
21/09/2021;BE_VLI;94;;;
22/09/2021;BE_VLI;74;;;
23/09/2021;BE_VLI;72;;;
24/09/2021;BE_VLI;83;;;
25/09/2021;BE_VLI;38;;;
26/09/2021;BE_VLI;14;;;
27/09/2021;BE_VLI;90;;;
28/09/2021;BE_VLI;75;;;
29/09/2021;BE_VLI;76;;;
30/09/2021;BE_VLI;75;;;
01/10/2021;BE_VLI;74;;;
02/10/2021;BE_VLI;32;;;
03/10/2021;BE_VLI;34;;;
04/10/2021;BE_VLI;94;;;
05/10/2021;BE_VLI;110;;;
06/10/2021;BE_VLI;107;;;
07/10/2021;BE_VLI;120;;;
08/10/2021;BE_VLI;127;;;
09/10/2021;BE_VLI;76;;;
10/10/2021;BE_VLI;49;;;
11/10/2021;BE_VLI;194;;;
12/10/2021;BE_VLI;180;;;
13/10/2021;BE_VLI;172;;;
14/10/2021;BE_VLI;193;;;
15/10/2021;BE_VLI;228;;;
16/10/2021;BE_VLI;131;;;
17/10/2021;BE_VLI;119;;;
18/10/2021;BE_VLI;538;;;
19/10/2021;BE_VLI;490;;;
20/10/2021;BE_VLI;583;;;
21/10/2021;BE_VLI;605;;;
22/10/2021;BE_VLI;573;;;
23/10/2021;BE_VLI;252;;;
24/10/2021;BE_VLI;222;;;
25/10/2021;BE_VLI;790;;;
26/10/2021;BE_VLI;725;;;
27/10/2021;BE_VLI;722;;;
28/10/2021;BE_VLI;718;;;
29/10/2021;BE_VLI;845;;;
30/10/2021;BE_VLI;328;;;
31/10/2021;BE_VLI;248;;;
01/11/2021;BE_VLI;323;;;
02/11/2021;BE_VLI;963;;;
03/11/2021;BE_VLI;875;;;
04/11/2021;BE_VLI;886;;;
05/11/2021;BE_VLI;1065;;;
06/11/2021;BE_VLI;444;;;
07/11/2021;BE_VLI;360;;;
08/11/2021;BE_VLI;1251;;;
09/11/2021;BE_VLI;1148;;;
10/11/2021;BE_VLI;1051;;;
11/11/2021;BE_VLI;412;;;
12/11/2021;BE_VLI;1093;;;
13/11/2021;BE_VLI;641;;;
14/11/2021;BE_VLI;567;;;
15/11/2021;BE_VLI;1770;;;
16/11/2021;BE_VLI;1657;;;
17/11/2021;BE_VLI;1716;;;
18/11/2021;BE_VLI;1751;;;
19/11/2021;BE_VLI;1813;;;
20/11/2021;BE_VLI;877;;;
21/11/2021;BE_VLI;687;;;
22/11/2021;BE_VLI;2494;;;
23/11/2021;BE_VLI;2002;;;
24/11/2021;BE_VLI;1869;;;
25/11/2021;BE_VLI;1768;;;
26/11/2021;BE_VLI;1902;;;
27/11/2021;BE_VLI;843;;;
28/11/2021;BE_VLI;560;;;
29/11/2021;BE_VLI;2114;;;
30/11/2021;BE_VLI;1761;;;
01/12/2021;BE_VLI;1706;;;
02/12/2021;BE_VLI;1703;;;
03/12/2021;BE_VLI;1659;;;
04/12/2021;BE_VLI;723;;;
05/12/2021;BE_VLI;466;;;
06/12/2021;BE_VLI;1947;;;
07/12/2021;BE_VLI;1349;;;
08/12/2021;BE_VLI;1212;;;
09/12/2021;BE_VLI;1119;;;
10/12/2021;BE_VLI;1071;;;
11/12/2021;BE_VLI;492;;;
12/12/2021;BE_VLI;317;;;
13/12/2021;BE_VLI;1096;;;
14/12/2021;BE_VLI;740;;;
15/12/2021;BE_VLI;676;;;
16/12/2021;BE_VLI;576;;;
17/12/2021;BE_VLI;539;;;
18/12/2021;BE_VLI;295;;;
19/12/2021;BE_VLI;206;;;
20/12/2021;BE_VLI;559;;;
21/12/2021;BE_VLI;448;;;
22/12/2021;BE_VLI;450;;;
23/12/2021;BE_VLI;457;;;
24/12/2021;BE_VLI;343;;;
25/12/2021;BE_VLI;173;;;
26/12/2021;BE_VLI;304;;;
27/12/2021;BE_VLI;749;;;
28/12/2021;BE_VLI;750;;;
29/12/2021;BE_VLI;813;;;
30/12/2021;BE_VLI;902;;;
31/12/2021;BE_VLI;664;;;
01/01/2022;BE_VLI;344;;;
02/01/2022;BE_VLI;578;;;
03/01/2022;BE_VLI;1581;;;
04/01/2022;BE_VLI;1648;;;
05/01/2022;BE_VLI;1564;;;
06/01/2022;BE_VLI;1463;;;
07/01/2022;BE_VLI;1476;;;
08/01/2022;BE_VLI;898;;;
09/01/2022;BE_VLI;640;;;
10/01/2022;BE_VLI;2561;;;
11/01/2022;BE_VLI;2233;;;
12/01/2022;BE_VLI;2281;;;
13/01/2022;BE_VLI;2210;;;
14/01/2022;BE_VLI;2326;;;
15/01/2022;BE_VLI;1381;;;
16/01/2022;BE_VLI;1209;;;
17/01/2022;BE_VLI;4766;;;
18/01/2022;BE_VLI;4565;;;
19/01/2022;BE_VLI;4448;;;
20/01/2022;BE_VLI;4380;;;
21/01/2022;BE_VLI;4288;;;
22/01/2022;BE_VLI;2169;;;
23/01/2022;BE_VLI;1696;;;
24/01/2022;BE_VLI;5711;;;
25/01/2022;BE_VLI;4884;;;
26/01/2022;BE_VLI;4432;;;
27/01/2022;BE_VLI;3879;;;
28/01/2022;BE_VLI;3580;;;
29/01/2022;BE_VLI;1749;;;
30/01/2022;BE_VLI;1234;;;
31/01/2022;BE_VLI;4195;;;
01/02/2022;BE_VLI;3080;;;
02/02/2022;BE_VLI;2609;;;
03/02/2022;BE_VLI;2188;;;
04/02/2022;BE_VLI;1917;;;
05/02/2022;BE_VLI;1071;;;
06/02/2022;BE_VLI;707;;;
07/02/2022;BE_VLI;2374;;;
08/02/2022;BE_VLI;1616;;;
09/02/2022;BE_VLI;1475;;;
