date;location_key;average_temperature_celsius;minimum_temperature_celsius;maximum_temperature_celsius;rainfall_mm;snowfall_mm;dew_point;relative_humidity
12/02/2021;BE;-3.0;-4.0;-2.0;0.0;;-10.166667;57.741872
13/02/2021;BE;-1.933333;-4.477778;0.538889;0.0;30.48;-11.788889;47.158568
14/02/2021;BE;-0.066667;-6.488889;5.15;0.0;20.32;-11.844444;41.142207
15/02/2021;BE;3.977778;1.677778;6.155556;1.55575;20.32;-0.333333;73.566204
16/02/2021;BE;8.394444;4.722222;12.183333;1.68275;;4.627778;77.191089
17/02/2021;BE;9.105556;6.988889;11.577778;1.2446;;5.844444;80.094704
18/02/2021;BE;7.738889;4.755556;11.738889;4.318;;4.311111;78.945889
19/02/2021;BE;5.077778;3.211111;8.594444;0.6858;;3.477778;89.435226
20/02/2021;BE;14.166667;12.54321;16.12963;0.0;;5.82716;57.285346
21/02/2021;BE;12.472222;8.805556;16.888889;0.0;;3.833333;55.767512
22/02/2021;BE;13.166667;9.022222;16.816667;0.0;;3.35;51.466312
23/02/2021;BE;14.222222;10.722222;17.622222;0.0;;7.811111;65.361453
24/02/2021;BE;14.122222;10.227778;18.522222;0.0;;8.038889;66.835213
25/02/2021;BE;12.4;8.538889;17.633333;1.8288;;7.433333;71.811329
26/02/2021;BE;7.144444;2.711111;10.266667;1.467556;10.16;3.144444;75.759546
27/02/2021;BE;3.288889;0.883333;6.616667;0.338667;;1.833333;90.201435
28/02/2021;BE;5.777778;1.222222;10.8;0.0;;1.95;76.473606
01/03/2021;BE;5.433333;0.677778;11.366667;0.0;;2.2;79.922634
02/03/2021;BE;8.994444;1.577778;17.166667;0.0;;2.061111;62.224085
03/03/2021;BE;10.511111;5.794444;16.038889;0.1016;;4.511111;66.64041
04/03/2021;BE;5.577778;2.927778;8.261111;8.466667;10.16;4.761111;94.499282
05/03/2021;BE;2.6;-0.45;5.511111;1.397;;-4.094444;61.455207
06/03/2021;BE;1.766667;-2.677778;6.583333;0.0;;-4.811111;61.798725
07/03/2021;BE;1.366667;-2.811111;5.688889;0.0;;-3.072222;72.389609
08/03/2021;BE;4.066667;-0.327778;8.0;0.0;;-1.755556;65.962549
09/03/2021;BE;4.922222;2.455556;7.361111;0.959556;;3.177778;88.50096
10/03/2021;BE;6.45;2.805556;10.105556;0.508;;2.044444;73.447126
11/03/2021;BE;9.138889;5.6;12.588889;2.12725;;4.266667;71.679288
12/03/2021;BE;6.522222;4.733333;8.75;2.342444;;2.744444;76.886969
13/03/2021;BE;6.872222;3.2;9.538889;6.25475;;2.455556;73.513449
14/03/2021;BE;5.361111;2.3;8.777778;3.6195;;2.0;79.019919
15/03/2021;BE;6.127778;4.5;8.694444;2.667;10.16;3.116667;81.103785
16/03/2021;BE;4.961111;3.95;5.861111;4.09575;;3.483333;90.190379
17/03/2021;BE;4.933333;3.138889;7.255556;2.12725;;3.077778;87.855788
18/03/2021;BE;4.055556;1.15;6.233333;0.508;;1.811111;85.348804
19/03/2021;BE;4.238889;0.988889;7.85;0.112889;;-1.355556;67.040382
20/03/2021;BE;3.916667;-0.2;8.572222;0.0;10.16;-0.916667;70.786438
21/03/2021;BE;5.738889;3.222222;7.894444;0.036286;;2.105556;77.534681
22/03/2021;BE;5.144444;2.261111;7.638889;0.084667;;1.255556;76.049854
23/03/2021;BE;7.661111;3.794444;11.955556;0.0;;2.166667;68.215946
24/03/2021;BE;9.077778;2.705556;15.472222;0.0;;2.788889;64.794454
25/03/2021;BE;8.294444;4.855556;11.772222;0.036286;;5.305556;81.51798
26/03/2021;BE;8.816667;4.5;12.872222;1.0668;;3.633333;69.971192
27/03/2021;BE;6.577778;3.116667;9.944444;2.991556;;0.838889;66.959218
28/03/2021;BE;9.944444;5.411111;13.705556;0.3302;;2.8;61.157536
29/03/2021;BE;13.483333;7.7;19.7;0.0;;2.6;47.800642
30/03/2021;BE;14.905556;5.922222;23.211111;0.0;;2.361111;43.150137
31/03/2021;BE;16.55;8.861111;23.9;0.0;;4.127778;43.966496
01/04/2021;BE;13.694444;5.6;20.433333;0.0;;6.361111;61.394928
02/04/2021;BE;5.827778;2.516667;9.733333;0.0;;1.661111;74.65137
03/04/2021;BE;6.238889;3.161111;9.938889;0.0;;0.744444;68.110077
04/04/2021;BE;5.493056;2.520833;8.680556;0.0;;0.729167;71.453369
05/04/2021;BE;3.270833;-0.145833;6.854167;1.669143;;-0.520833;76.255748
06/04/2021;BE;0.588889;-1.616667;4.361111;4.854222;16.933333;-1.683333;85.165587
07/04/2021;BE;1.816667;-1.311111;5.977778;2.76225;27.093333;-2.661111;72.279642
08/04/2021;BE;4.483333;0.083333;8.566667;0.127;10.16;-3.583333;55.860848
09/04/2021;BE;8.527778;3.055556;13.866667;0.181429;;0.488889;57.07099
10/04/2021;BE;7.366667;5.044444;9.261111;10.865556;;6.25;92.65572
11/04/2021;BE;3.95;0.705556;7.205556;8.156222;;0.672222;79.326316
12/04/2021;BE;2.666667;-0.677778;6.822222;2.032;10.16;-0.655556;78.809921
13/04/2021;BE;4.111111;-1.811111;9.2;0.282222;;-2.45;62.524975
14/04/2021;BE;4.572222;-0.255556;8.961111;0.0;;-2.011111;62.408745
15/04/2021;BE;3.944444;-0.65;8.188889;0.0;10.16;-1.077778;70.023217
16/04/2021;BE;5.483333;0.016667;10.15;0.0;10.16;-1.505556;60.847829
17/04/2021;BE;6.861111;1.572222;11.977778;0.0;;0.15;62.386536
18/04/2021;BE;8.133333;1.916667;13.816667;0.0;;2.455556;67.461612
19/04/2021;BE;8.194444;3.25;12.938889;0.0635;;4.65;78.392084
20/04/2021;BE;10.427778;3.022222;16.255556;0.0;;4.694444;67.674067
21/04/2021;BE;10.488889;4.311111;15.766667;0.0;;4.511111;66.559698
22/04/2021;BE;6.972222;0.983333;12.444444;0.0;;-0.016667;61.200042
23/04/2021;BE;8.05;1.022222;14.65;0.0;;0.627778;59.598258
24/04/2021;BE;8.75;2.911111;13.883333;0.0;;0.622222;56.812578
25/04/2021;BE;6.888889;1.761111;12.05;0.0;;-0.255556;60.483485
26/04/2021;BE;8.111111;0.922222;14.211111;0.0;;-1.277778;51.686018
27/04/2021;BE;10.105556;2.755556;16.483333;0.0;;-1.2;45.426894
28/04/2021;BE;12.522222;4.594444;19.011111;0.0;;0.427778;43.582968
29/04/2021;BE;7.1;2.95;10.05;0.536222;;3.238889;76.539135
30/04/2021;BE;6.388889;0.955556;11.233333;0.2286;10.16;1.366667;70.319283
01/05/2021;BE;6.844444;0.655556;12.222222;0.0;10.16;1.088889;66.805281
02/05/2021;BE;6.716667;2.15;10.938889;0.366889;;0.877778;66.355243
03/05/2021;BE;9.188889;1.1;14.144444;0.056444;;0.133333;53.142549
04/05/2021;BE;9.661111;5.805556;13.1;3.414889;;3.394444;65.060011
05/05/2021;BE;7.116667;3.888889;11.361111;2.455333;;1.344444;66.761488
06/05/2021;BE;6.672222;3.622222;10.066667;1.905;;2.716667;75.906923
07/05/2021;BE;7.683333;2.655556;12.961111;0.6604;;1.072222;62.973304
08/05/2021;BE;11.972222;5.088889;18.083333;0.310444;;5.611111;65.131901
09/05/2021;BE;19.061111;11.738889;25.644444;0.395111;;10.572222;57.949084
10/05/2021;BE;16.266667;12.588889;19.722222;0.846667;;9.072222;62.442599
11/05/2021;BE;13.138889;9.483333;17.3;1.044222;;9.111111;76.599293
12/05/2021;BE;11.844444;7.388889;16.466667;2.5908;;6.266667;68.790238
13/05/2021;BE;11.2;6.622222;16.127778;0.874889;;5.983333;70.352995
14/05/2021;BE;10.9;5.783333;16.255556;2.00025;;7.127778;77.632822
15/05/2021;BE;10.383333;8.072222;13.566667;5.305778;;7.633333;83.090896
16/05/2021;BE;10.983333;7.944444;15.055556;4.176889;;7.527778;79.297775
17/05/2021;BE;10.994444;9.211111;14.388889;7.366;;8.466667;84.451572
18/05/2021;BE;11.35;7.861111;15.927778;5.503333;10.16;7.411111;76.9327
19/05/2021;BE;10.1;6.661111;14.172222;4.064;10.16;7.083333;81.60611
20/05/2021;BE;11.455556;5.572222;14.844444;2.1336;;6.533333;71.815305
21/05/2021;BE;12.788889;8.9;16.661111;0.592667;;5.3;60.386301
22/05/2021;BE;9.966667;8.505556;12.005556;4.854222;;7.05;82.094792
23/05/2021;BE;11.677778;7.227778;15.233333;3.612444;;5.288889;64.901898
24/05/2021;BE;10.822222;6.983333;15.238889;5.136444;;6.927778;76.908756
25/05/2021;BE;9.566667;6.811111;13.322222;10.470444;;6.577778;81.675225
26/05/2021;BE;10.405556;7.461111;14.061111;2.794;;6.888889;79.003525
27/05/2021;BE;11.283333;7.233333;15.15;1.9558;;7.794444;79.133746
28/05/2021;BE;12.238889;5.0;18.0;0.0;;7.0;70.41549
29/05/2021;BE;14.872222;8.5;20.083333;0.0;;7.15;59.975789
30/05/2021;BE;15.577778;8.316667;21.594444;0.0;;7.344444;58.058281
31/05/2021;BE;17.65;10.261111;22.838889;0.0;;7.838889;52.663337
01/06/2021;BE;19.011111;10.905556;24.988889;0.0;;6.566667;44.401854
02/06/2021;BE;20.561111;12.083333;27.844444;4.191;;10.45;52.462755
03/06/2021;BE;20.361111;16.411111;24.866667;2.173111;;15.838889;75.370335
04/06/2021;BE;18.75;14.916667;24.911111;12.7;;15.666667;82.380073
05/06/2021;BE;14.188889;12.238889;16.138889;11.204222;;12.95;92.302409
06/06/2021;BE;15.883333;10.583333;20.95;0.0508;;10.7;71.653017
07/06/2021;BE;16.977778;10.727778;21.944444;0.0254;;10.672222;66.62733
08/06/2021;BE;18.977778;12.127778;24.127778;0.0;;11.977778;63.943287
09/06/2021;BE;19.55;13.266667;24.483333;0.0508;;11.911111;61.486658
10/06/2021;BE;20.094444;13.161111;25.172222;0.056444;;12.483333;61.617489
11/06/2021;BE;19.855556;13.911111;25.005556;0.0508;;14.444444;71.038413
12/06/2021;BE;16.922222;12.2;21.794444;0.112889;;12.394444;74.747066
13/06/2021;BE;16.944444;9.511111;23.138889;0.0508;;8.705556;58.403425
14/06/2021;BE;21.177778;12.288889;27.75;0.0254;;10.605556;50.980164
15/06/2021;BE;20.305556;14.477778;24.972222;0.0508;;13.3;64.183733
16/06/2021;BE;23.483333;15.605556;29.566667;0.0;;14.411111;56.804899
17/06/2021;BE;24.75;20.027778;29.005556;0.072571;;16.422222;59.940915
18/06/2021;BE;24.011111;18.988889;29.627778;7.58825;10.16;17.544444;67.302795
19/06/2021;BE;19.577778;16.666667;22.494444;4.7752;;16.038889;80.084375
20/06/2021;BE;20.022222;16.488889;24.05;7.450667;;15.105556;73.352889
21/06/2021;BE;16.411111;14.033333;18.344444;17.102667;;14.488889;88.429112
22/06/2021;BE;13.15;11.761111;14.738889;11.627556;10.16;11.294444;88.612083
23/06/2021;BE;13.45;11.072222;15.988889;3.2258;;10.95;85.007011
24/06/2021;BE;15.461111;12.483333;18.122222;0.4064;;11.927778;79.598106
25/06/2021;BE;15.505556;10.505556;19.472222;0.34925;;11.555556;77.453537
26/06/2021;BE;18.5;14.4;22.666667;0.254;;14.727778;78.8909
27/06/2021;BE;19.422222;15.016667;24.344444;6.378222;;15.644444;78.820246
28/06/2021;BE;18.833333;15.205556;22.744444;5.81025;;16.483333;86.298091
29/06/2021;BE;18.183333;14.883333;22.694444;12.361333;;14.677778;80.41645
30/06/2021;BE;13.366667;12.183333;14.883333;15.748;;12.377778;93.75168
01/07/2021;BE;14.133333;11.522222;17.766667;6.4516;;10.65;79.598717
02/07/2021;BE;17.388889;11.088889;22.961111;0.338667;;11.888889;70.21051
03/07/2021;BE;18.372222;14.577778;23.083333;5.926667;;15.155556;81.648453
04/07/2021;BE;17.411111;13.838889;20.655556;9.256889;;14.761111;84.46558
05/07/2021;BE;16.566667;13.366667;19.883333;7.055556;;14.066667;85.267338
06/07/2021;BE;17.5;13.905556;19.438889;1.862667;;12.527778;72.647918
07/07/2021;BE;17.838889;13.627778;22.177778;0.435429;;12.294444;70.055019
08/07/2021;BE;17.65;13.172222;22.455556;0.4445;;13.161111;75.069802
09/07/2021;BE;17.394444;13.005556;21.5;0.635;;12.977778;75.335949
10/07/2021;BE;16.977778;13.638889;22.261111;9.74725;;13.983333;82.562242
11/07/2021;BE;16.683333;12.394444;21.1;1.6002;;13.294444;80.556049
12/07/2021;BE;18.472222;14.9;22.261111;0.987778;;14.583333;78.175999
13/07/2021;BE;17.127778;15.033333;19.611111;15.550444;;16.061111;93.472575
14/07/2021;BE;15.861111;14.966667;16.822222;11.345333;;15.066667;95.080727
15/07/2021;BE;16.105556;15.383333;16.755556;33.245778;20.32;15.45;95.911752
16/07/2021;BE;16.138889;14.211111;18.738889;9.68375;;13.494444;84.417919
17/07/2021;BE;19.216049;13.691358;24.901235;0.310444;;14.401235;73.739129
18/07/2021;BE;20.62963;13.858025;26.82716;0.0;;15.074074;70.556169
19/07/2021;BE;19.505556;14.45;23.972222;0.0;;14.383333;72.306763
20/07/2021;BE;18.983333;13.538889;23.722222;0.0;;13.211111;69.24854
21/07/2021;BE;19.538889;13.105556;24.622222;0.0;;12.422222;63.53135
22/07/2021;BE;19.638889;14.077778;24.638889;0.112889;;13.411111;67.338423
23/07/2021;BE;18.883333;12.405556;24.533333;0.0;;12.416667;66.216886
24/07/2021;BE;18.394444;15.283333;23.277778;4.684889;;15.411111;82.884723
25/07/2021;BE;19.183333;14.966667;23.844444;5.446889;;15.522222;79.434059
26/07/2021;BE;18.205556;15.794444;22.088889;2.286;;15.366667;83.546126
27/07/2021;BE;18.027778;15.355556;21.411111;2.596444;;14.616667;80.487999
28/07/2021;BE;17.844444;14.933333;20.977778;0.423333;;12.644444;71.62784
29/07/2021;BE;17.133333;13.783333;20.805556;0.889;;10.411111;64.709874
30/07/2021;BE;17.627778;12.555556;22.361111;0.2286;;11.277778;66.376983
31/07/2021;BE;16.183333;13.544444;19.9;3.753556;;12.744444;80.1836
01/08/2021;BE;15.072222;12.205556;19.055556;5.108222;;13.305556;89.210205
02/08/2021;BE;15.494444;12.977778;19.355556;4.882444;10.16;12.138889;80.476099
03/08/2021;BE;15.605556;12.272222;20.005556;7.112;15.24;11.755556;77.999375
04/08/2021;BE;16.516667;12.005556;20.716667;2.060222;;12.538889;77.390771
05/08/2021;BE;18.727778;14.255556;23.461111;0.084667;;13.3;70.748022
06/08/2021;BE;17.416667;14.761111;20.461111;4.854222;;14.383333;82.492893
07/08/2021;BE;16.383333;13.622222;20.472222;6.547556;;13.05;80.704961
08/08/2021;BE;15.583333;13.416667;19.377778;2.991556;;11.588889;77.135034
09/08/2021;BE;16.094444;13.427778;19.972222;6.970889;;12.75;80.585098
10/08/2021;BE;16.805556;13.277778;21.188889;3.81;10.16;14.488889;86.253093
11/08/2021;BE;17.633333;12.866667;22.516667;1.8034;;12.966667;74.133124
12/08/2021;BE;19.983333;14.005556;26.25;0.0762;;14.766667;71.950664
13/08/2021;BE;19.35;14.611111;24.238889;0.0254;;13.633333;69.562603
14/08/2021;BE;18.683333;12.2;24.4;0.0;;12.533333;67.504918
15/08/2021;BE;20.088889;13.972222;27.044444;0.0254;;13.955556;67.824444
16/08/2021;BE;14.594444;11.366667;17.683333;3.527778;;11.994444;84.427327
17/08/2021;BE;13.327778;10.761111;15.533333;3.584222;;11.922222;91.216667
18/08/2021;BE;16.372222;13.95;18.722222;0.874889;;14.316667;87.673789
19/08/2021;BE;16.505556;14.127778;18.772222;0.254;;13.077778;80.330664
20/08/2021;BE;17.822222;13.866667;21.455556;0.381;;14.5;80.951583
21/08/2021;BE;19.238889;13.494444;24.783333;7.789333;;14.922222;76.113685
22/08/2021;BE;16.972222;15.733333;19.438889;5.616222;;15.183333;89.229554
23/08/2021;BE;17.211111;14.577778;19.827778;4.261556;;15.05;87.212491
24/08/2021;BE;16.366667;11.644444;21.15;0.7366;;10.661111;69.023866
25/08/2021;BE;16.105556;10.216667;21.522222;0.0;;10.533333;69.575962
26/08/2021;BE;15.372222;12.961111;17.427778;0.635;;12.355556;82.253348
27/08/2021;BE;14.766667;10.255556;19.205556;0.60325;;10.872222;77.595899
28/08/2021;BE;15.811111;12.211111;20.227778;1.11125;;12.555556;81.111633
29/08/2021;BE;14.677778;11.905556;16.972222;0.508;;12.838889;88.806249
30/08/2021;BE;16.833333;14.566667;19.838889;0.1016;;14.4;85.635767
31/08/2021;BE;16.522222;13.688889;20.844444;0.705556;;12.944444;79.451789
01/09/2021;BE;15.361111;13.583333;17.322222;0.0;;11.2;76.410036
02/09/2021;BE;16.416667;11.288889;21.422222;0.0;;11.533333;72.932568
03/09/2021;BE;18.044444;11.377778;24.722222;0.0;;12.8;71.484305
04/09/2021;BE;17.022222;12.522222;21.955556;0.0;;14.038889;82.713065
05/09/2021;BE;18.966667;13.161111;24.888889;0.112889;;13.805556;72.040609
06/09/2021;BE;18.805556;12.011111;25.144444;0.0;;13.1;69.494022
07/09/2021;BE;19.955556;12.883333;26.6;0.0254;;13.038889;64.457654
08/09/2021;BE;20.944444;14.3;27.166667;0.0254;;12.3;57.856858
09/09/2021;BE;20.238889;16.8;24.427778;1.68275;;16.35;78.43608
10/09/2021;BE;19.033333;16.5;22.327778;7.366;;17.05;88.302543
11/09/2021;BE;16.994444;13.9;19.661111;1.467556;;14.361111;84.50529
12/09/2021;BE;16.094444;11.672222;20.816667;0.084667;;12.594444;79.753908
13/09/2021;BE;16.155556;11.166667;21.15;0.0;;12.733333;80.186305
14/09/2021;BE;17.727778;12.566667;21.566667;0.790222;;14.977778;84.012577
15/09/2021;BE;17.6;12.311111;19.888889;2.483556;;15.583333;87.99895
16/09/2021;BE;15.466667;10.833333;20.533333;1.0922;;11.777778;78.703998
17/09/2021;BE;15.894444;10.988889;21.322222;0.0;;12.127778;78.374163
18/09/2021;BE;16.644444;10.905556;22.5;0.0;;11.972222;73.939848
19/09/2021;BE;15.988889;11.522222;20.955556;0.0;;11.916667;76.798085
20/09/2021;BE;14.083333;10.488889;18.383333;0.0;;9.755556;75.254397
21/09/2021;BE;12.694444;8.4;17.694444;0.0;;6.838889;67.59885
22/09/2021;BE;12.855556;7.066667;19.183333;0.0762;;7.938889;72.339907
23/09/2021;BE;14.977778;8.988889;19.961111;0.1778;;10.761111;75.922161
24/09/2021;BE;16.127778;13.088889;19.688889;0.282222;;13.544444;84.747628
25/09/2021;BE;16.577778;11.438889;22.3;0.1524;;12.283333;75.818987
26/09/2021;BE;17.577778;15.033333;20.711111;0.217714;;14.788889;83.732418
27/09/2021;BE;15.311111;10.877778;18.822222;2.088444;;12.9;85.586201
28/09/2021;BE;13.222222;8.977778;17.772222;0.3302;;9.227778;76.790691
29/09/2021;BE;11.944444;8.488889;15.011111;4.543778;;8.016667;76.911884
30/09/2021;BE;10.705556;6.288889;14.311111;0.381;;6.3;74.224791
01/10/2021;BE;13.061111;9.944444;16.338889;1.68275;;8.327778;73.017986
02/10/2021;BE;14.288889;11.177778;16.627778;3.160889;;11.816667;85.106205
03/10/2021;BE;13.344444;11.027778;16.755556;19.106444;;11.777778;90.24904
04/10/2021;BE;13.05;9.966667;17.083333;7.507111;;8.805556;75.479621
05/10/2021;BE;12.183333;10.088889;15.177778;3.132667;;9.405556;83.164598
06/10/2021;BE;10.755556;9.705556;12.277778;5.418667;;9.255556;90.49224
07/10/2021;BE;11.861111;7.977778;16.555556;1.5748;;10.088889;88.951369
